admission_rate,rejection_rate,avg_waiting_time,avg_bed_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_length_of_stay,rejection_rate_low,rejection_rate_medium,rejection_rate_high,replication,seed,scenario
0.876750700280112,0.12324929971988796,5.286484269952492,0.9836338418862691,5,0.08044382801664356,0.9181692094313454,28.57407981581912,0.072992700729927,0.1527777777777778,0.25,11,2026011,base_10_fifo_uniform
0.8743016759776536,0.12569832402234637,4.9494018559616135,0.9859916782246879,5,0.08044382801664356,0.8987517337031901,28.347914416107656,0.08928571428571429,0.13617021276595745,0.2727272727272727,12,2026012,base_10_fifo_uniform
0.8543956043956044,0.14560439560439561,5.451408126103084,0.9872399445214979,5,0.10540915395284327,0.9251040221914009,29.143792548372605,0.1044776119402985,0.16143497757847533,0.42857142857142855,13,2026013,base_10_fifo_uniform
0.8337874659400545,0.16621253405994552,5.234695245409956,0.9857142857142858,5,0.10124826629680998,0.9084604715672677,29.181996115970822,0.09836065573770492,0.19491525423728814,0.3333333333333333,14,2026014,base_10_fifo_uniform
0.8512396694214877,0.1487603305785124,5.416302663503341,0.9841886269070735,5,0.08599167822468794,0.9098474341192788,29.18737560637488,0.08943089430894309,0.18220338983050846,0.0,15,2026015,base_10_fifo_uniform
0.8442622950819673,0.1557377049180328,5.620325614082402,0.983495145631068,5,0.11095700416088766,0.9153952843273232,29.194007117387855,0.08955223880597014,0.18222222222222223,0.5714285714285714,16,2026016,base_10_fifo_uniform
0.8831908831908832,0.1168091168091168,5.56337774675133,0.9889042995839112,5,0.07489597780859916,0.9375866851595007,29.24903284844452,0.11904761904761904,0.102803738317757,0.36363636363636365,17,2026017,base_10_fifo_uniform
0.8681318681318682,0.13186813186813187,5.428473359337036,0.9854368932038835,5,0.10263522884882108,0.9251040221914009,28.558762122853985,0.10687022900763359,0.14537444933920704,0.16666666666666666,18,2026018,base_10_fifo_uniform
0.8495821727019499,0.15041782729805014,5.53783525293375,0.9882108183079057,5,0.09015256588072122,0.9431345353675451,29.571182728849237,0.1016949152542373,0.1623931623931624,0.5714285714285714,19,2026019,base_10_fifo_uniform
0.8453038674033149,0.15469613259668508,5.821212822039341,0.9889042995839112,5,0.10540915395284327,0.9542302357836339,29.97241687044499,0.08461538461538462,0.19457013574660634,0.18181818181818182,20,2026020,base_10_fifo_uniform
0.8315217391304348,0.16847826086956522,5.82567034410424,0.9858529819694868,5,0.09153952843273232,0.9389736477115118,29.911198821121218,0.08695652173913043,0.1908713692946058,0.5,21,2026021,base_10_fifo_uniform
0.8484848484848485,0.15151515151515152,5.321658564933275,0.9883495145631068,5,0.08737864077669903,0.9403606102635229,29.241201101777378,0.07964601769911504,0.17959183673469387,0.4,22,2026022,base_10_fifo_uniform
0.8472222222222222,0.1527777777777778,5.437401486057736,0.9841886269070735,5,0.10124826629680998,0.9084604715672677,29.486782443882923,0.0847457627118644,0.18907563025210083,0.0,23,2026023,base_10_fifo_uniform
0.8274932614555256,0.1725067385444744,5.440509972258741,0.983495145631068,5,0.1317614424410541,0.9112343966712899,29.312403317646137,0.13709677419354838,0.18454935622317598,0.2857142857142857,24,2026024,base_10_fifo_uniform
0.8785310734463276,0.12146892655367232,5.509186219330303,0.9872399445214979,5,0.07766990291262135,0.9528432732316228,29.17570399921817,0.06837606837606838,0.1504424778761062,0.09090909090909091,25,2026025,base_10_fifo_uniform
0.8567493112947658,0.14325068870523416,5.318954742900119,0.9832177531206658,5,0.09986130374479889,0.9140083217753121,28.87734377350102,0.059322033898305086,0.17872340425531916,0.3,26,2026026,base_10_fifo_uniform
0.8527777777777777,0.14722222222222223,5.490777462888533,0.9869625520110957,5,0.10124826629680998,0.9528432732316228,29.383020925172257,0.09482758620689655,0.17154811715481172,0.2,27,2026027,base_10_fifo_uniform
0.8543417366946778,0.14565826330532214,5.352563818092995,0.985991678224688,5,0.10263522884882108,0.9278779472954231,29.43279341938515,0.11304347826086956,0.16810344827586207,0.0,28,2026028,base_10_fifo_uniform
0.8583333333333333,0.14166666666666666,5.864929674087276,0.9840499306518724,5,0.09986130374479889,0.9472954230235784,29.663664568173797,0.10714285714285714,0.1522633744855967,0.4,29,2026029,base_10_fifo_uniform
