admission_rate,rejection_rate,avg_waiting_time,avg_bed_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_length_of_stay,rejection_rate_low,rejection_rate_medium,rejection_rate_high,replication,seed,scenario
0.7978142076502732,0.20218579234972678,2.7165042458462105,0.9854368932038835,5,0.04022191400832178,0.8543689320388349,27.83788966997271,0.37815126050420167,0.11570247933884298,0.2,0,2326000,queue_10_priority_uniform
0.8179271708683473,0.18207282913165265,2.688500849362757,0.9833564493758669,5,0.027739251040221916,0.8210818307905686,27.742444027338784,0.40625,0.10121457489878542,0.07142857142857142,1,2326001,queue_10_priority_uniform
0.8204419889502762,0.17955801104972377,2.5493414083933126,0.9805825242718447,5,0.012482662968099861,0.8335644937586685,27.214246896062665,0.4,0.08502024291497975,0.0,2,2326002,queue_10_priority_uniform
0.8388888888888889,0.16111111111111112,2.520049119071778,0.9801664355062414,5,0.020804438280166437,0.7988904299583911,26.683728339454582,0.34285714285714286,0.08943089430894309,0.0,3,2326003,queue_10_priority_uniform
0.8470254957507082,0.1529745042492918,2.7218980216322066,0.9833564493758669,5,0.012482662968099861,0.8002773925104022,27.180187215565812,0.3404255319148936,0.08764940239043825,0.0,4,2326004,queue_10_priority_uniform
0.7795698924731183,0.22043010752688172,2.8236269870110915,0.9871012482662969,5,0.03744798890429958,0.8585298196948682,28.04036653372308,0.41379310344827586,0.1306122448979592,0.18181818181818182,5,2326005,queue_10_priority_uniform
0.8324022346368715,0.16759776536312848,2.681238026628794,0.9740638002773925,5,0.036061026352288486,0.7711511789181692,27.017969288673516,0.3305785123966942,0.08695652173913043,0.0,6,2326006,queue_10_priority_uniform
0.819718309859155,0.18028169014084508,2.7512435667961777,0.9803051317614424,5,0.022191400832177532,0.8363384188626907,27.71911976115034,0.41346153846153844,0.08641975308641975,0.0,7,2326007,queue_10_priority_uniform
0.84,0.16,2.7107956215958104,0.9794729542302358,5,0.018030513176144243,0.8488210818307905,27.398049429508884,0.3392857142857143,0.07488986784140969,0.09090909090909091,8,2326008,queue_10_priority_uniform
0.8060109289617486,0.19398907103825136,2.559123291918796,0.9846047156726768,5,0.0319001386962552,0.855755894590846,27.328478091658237,0.36666666666666664,0.11297071129707113,0.0,9,2326009,queue_10_priority_uniform
0.8,0.2,2.6216315498131397,0.9841886269070734,5,0.038834951456310676,0.8432732316227461,27.338773021431052,0.3942307692307692,0.12355212355212356,0.14285714285714285,10,2326010,queue_10_priority_uniform
0.8450704225352113,0.15492957746478872,2.5596490034020976,0.9808599167822469,5,0.023578363384188627,0.812760055478502,26.858716878105717,0.3247863247863248,0.07327586206896551,0.0,11,2326011,queue_10_priority_uniform
0.840782122905028,0.15921787709497207,2.891204925171879,0.9846047156726768,5,0.026352288488210817,0.8363384188626907,27.0775551590271,0.3,0.09051724137931035,0.0,12,2326012,queue_10_priority_uniform
0.851123595505618,0.14887640449438203,2.8046849374319005,0.9807212205270457,5,0.015256588072122053,0.8294036061026352,26.888980769465416,0.2956521739130435,0.07983193277310924,0.0,13,2326013,queue_10_priority_uniform
0.8657142857142858,0.13428571428571429,2.8234910721965294,0.9821081830790569,5,0.015256588072122053,0.8335644937586685,26.875812414049765,0.28205128205128205,0.061946902654867256,0.0,14,2326014,queue_10_priority_uniform
0.840782122905028,0.15921787709497207,3.026301106974487,0.9811373092926492,5,0.02912621359223301,0.8737864077669902,27.25599619877659,0.3333333333333333,0.07659574468085106,0.0,15,2326015,queue_10_priority_uniform
0.8021680216802168,0.1978319783197832,2.9794291294575515,0.9816920943134535,5,0.033287101248266296,0.8737864077669902,27.692035159950155,0.4153846153846154,0.08189655172413793,0.0,16,2326016,queue_10_priority_uniform
0.8295454545454546,0.17045454545454544,2.8023690027383084,0.9803051317614424,5,0.026352288488210817,0.8224687933425797,27.720368956477667,0.37383177570093457,0.08016877637130802,0.125,17,2326017,queue_10_priority_uniform
0.8164383561643835,0.18356164383561643,2.818416119132717,0.9840499306518724,5,0.024965325936199722,0.8793342579750347,27.214579260461292,0.41379310344827586,0.07723577235772358,0.0,18,2326018,queue_10_priority_uniform
0.8426966292134831,0.15730337078651685,2.839941359985409,0.9841886269070735,5,0.027739251040221916,0.8349514563106796,27.256150932305133,0.33613445378151263,0.06986899563318777,0.0,19,2326019,queue_10_priority_uniform
0.807799442896936,0.19220055710306408,2.6873061123717092,0.9833564493758669,5,0.020804438280166437,0.8377253814147018,27.957847026292455,0.44761904761904764,0.09090909090909091,0.0,20,2326020,queue_10_priority_uniform
0.8088642659279779,0.19113573407202217,2.4972046768110516,0.9796116504854369,5,0.03467406380027739,0.8141470180305131,27.349543723254605,0.39622641509433965,0.10756972111553785,0.0,21,2326021,queue_10_priority_uniform
0.8264462809917356,0.17355371900826447,2.7402059184889573,0.9815533980582525,5,0.022191400832177532,0.8502080443828016,26.97582948393526,0.4,0.06302521008403361,0.0,22,2326022,queue_10_priority_uniform
