admission_rate,rejection_rate,avg_waiting_time,avg_bed_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_length_of_stay,rejection_rate_low,rejection_rate_medium,rejection_rate_high,replication,seed,scenario
0.8477157360406091,0.15228426395939088,1.5674120008689607,0.9078825705039296,5,0.049930651872399444,0.44521497919556174,25.921145410444275,0.25757575757575757,0.09561752988047809,0.18181818181818182,0,2456000,stress_12_priority_exp
0.8885869565217391,0.11141304347826086,1.2968508633799065,0.9000231160425335,5,0.0319001386962552,0.4077669902912621,25.826726574357213,0.1864406779661017,0.0778688524590164,0.0,1,2456001,stress_12_priority_exp
0.8798882681564246,0.12011173184357542,1.4230198216390517,0.8698566805362922,5,0.04022191400832178,0.4160887656033287,26.061588206762828,0.2079207920792079,0.088,0.0,2,2456002,stress_12_priority_exp
0.8951841359773371,0.1048158640226629,1.7913715430623716,0.8559870550161813,5,0.047156726768377254,0.420249653259362,25.643097427271407,0.15555555555555556,0.07547169811320754,0.0,3,2456003,stress_12_priority_exp
0.9135446685878963,0.08645533141210375,1.1556677879984014,0.8547156726768377,5,0.026352288488210817,0.361997226074896,24.950962482901353,0.18461538461538463,0.028708133971291867,0.0,4,2456004,stress_12_priority_exp
0.9134078212290503,0.08659217877094973,1.2893291622181446,0.8678918169209431,5,0.030513176144244106,0.3841886269070735,25.003108692579573,0.15151515151515152,0.0502283105022831,0.0,5,2456005,stress_12_priority_exp
0.927536231884058,0.07246376811594203,1.4390072212004257,0.8640776699029126,5,0.024965325936199722,0.3509015256588072,25.541963271898833,0.13274336283185842,0.04,0.14285714285714285,6,2456006,stress_12_priority_exp
0.8392857142857143,0.16071428571428573,1.7102850988373202,0.8941285251964864,5,0.06796116504854369,0.44105409153952846,25.970980944574123,0.211864406779661,0.14232209737827714,0.0,7,2456007,stress_12_priority_exp
0.8997289972899729,0.1002710027100271,1.3001974522668573,0.8923948220064725,5,0.024965325936199722,0.37170596393897365,25.348039698654446,0.14166666666666666,0.08264462809917356,0.0,8,2456008,stress_12_priority_exp
0.9013698630136986,0.09863013698630137,1.1911490921270609,0.882339343504392,5,0.036061026352288486,0.3828016643550624,25.186796629686228,0.1322314049586777,0.0847457627118644,0.0,9,2456009,stress_12_priority_exp
0.9014084507042254,0.09859154929577464,1.3012330623962216,0.8802588996763755,5,0.03744798890429958,0.3550624133148405,25.620106753912115,0.14285714285714285,0.08097165991902834,0.1,10,2456010,stress_12_priority_exp
0.9222222222222223,0.07777777777777778,1.3728449633421937,0.8875404530744336,5,0.03744798890429958,0.361997226074896,25.165552781379734,0.09848484848484848,0.06818181818181818,0.0,11,2456011,stress_12_priority_exp
0.8986301369863013,0.10136986301369863,1.4453851096347465,0.8881183541377715,5,0.03467406380027739,0.4133148404993065,25.680077362250437,0.1875,0.06584362139917696,0.0,12,2456012,stress_12_priority_exp
