admission_rate,rejection_rate,avg_waiting_time,avg_bed_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_length_of_stay,rejection_rate_low,rejection_rate_medium,rejection_rate_high,replication,seed,scenario
0.9558011049723757,0.04419889502762431,1.6084639830695002,0.9661349976883958,5,0.005547850208044383,0.5686546463245492,26.355915437258535,0.11827956989247312,0.019157088122605363,0.0,0,2346000,combined_12_priority_uniform
0.9695290858725761,0.030470914127423823,1.5652193123901383,0.957582061950994,5,0.006934812760055479,0.5131761442441054,25.946356849406584,0.04672897196261682,0.024489795918367346,0.0,1,2346001,combined_12_priority_uniform
0.9832869080779945,0.016713091922005572,0.9745019387267393,0.9349283402681462,5,0.005547850208044383,0.34674063800277394,24.569574217616566,0.05172413793103448,0.0,0.0,2,2346002,combined_12_priority_uniform
0.9720670391061452,0.027932960893854747,1.3502324051613421,0.9442903374942211,4,0.0,0.44798890429958393,25.61455722010094,0.04310344827586207,0.021551724137931036,0.0,3,2346003,combined_12_priority_uniform
0.9830985915492958,0.016901408450704224,0.9008899775930073,0.9415164123901987,4,0.0,0.3606102635228849,24.841030584645182,0.034482758620689655,0.008547008547008548,0.0,4,2346004,combined_12_priority_uniform
0.9830028328611898,0.0169971671388102,1.0567015284753178,0.9325011558021266,4,0.0,0.37031900138696255,24.894046126814683,0.03361344537815126,0.008849557522123894,0.0,5,2346005,combined_12_priority_uniform
0.9721448467966574,0.027855153203342618,1.6095061131612018,0.9580443828016644,5,0.005547850208044383,0.5090152565880721,26.07915980143497,0.05982905982905983,0.012987012987012988,0.0,6,2346006,combined_12_priority_uniform
0.9640883977900553,0.03591160220994475,1.580191421580579,0.9595469255663429,5,0.009708737864077669,0.5159500693481276,26.0216263115887,0.0990990990990991,0.00823045267489712,0.0,7,2346007,combined_12_priority_uniform
0.9661016949152542,0.03389830508474576,0.9112578075386965,0.9307674526121127,5,0.0013869625520110957,0.332871012482663,24.985186335066146,0.06779661016949153,0.017777777777777778,0.0,8,2346008,combined_12_priority_uniform
0.9807162534435262,0.01928374655647383,1.1376164273621336,0.9439435968562181,5,0.0027739251040221915,0.3855755894590846,24.65083578594689,0.049586776859504134,0.004310344827586207,0.0,9,2346009,combined_12_priority_uniform
0.9857954545454546,0.014204545454545454,0.8333576917407504,0.9388580674988443,4,0.0,0.31622746185852985,24.86478933664679,0.042735042735042736,0.0,0.0,10,2346010,combined_12_priority_uniform
0.9640883977900553,0.03591160220994475,1.2238687955976186,0.9415164123901987,5,0.0027739251040221915,0.4188626907073509,25.368882379860345,0.08064516129032258,0.01327433628318584,0.0,11,2346011,combined_12_priority_uniform
0.9724517906336089,0.027548209366391185,1.483160988077142,0.949953767914933,5,0.004160887656033287,0.5048543689320388,25.38497426505261,0.05454545454545454,0.016260162601626018,0.0,12,2346012,combined_12_priority_uniform
0.9624664879356568,0.03753351206434316,1.338403689029552,0.9648636153490523,5,0.009708737864077669,0.5062413314840499,25.26730478220274,0.0873015873015873,0.0125,0.0,13,2346013,combined_12_priority_uniform
0.9669421487603306,0.03305785123966942,1.1467400520142814,0.953074433656958,5,0.0027739251040221915,0.420249653259362,25.168023782614423,0.06976744186046512,0.013333333333333334,0.0,14,2346014,combined_12_priority_uniform
0.9667590027700831,0.0332409972299169,1.299775334244343,0.944868238557559,5,0.0013869625520110957,0.43134535367545074,25.403967961443133,0.04838709677419355,0.02631578947368421,0.0,15,2346015,combined_12_priority_uniform
0.9637883008356546,0.036211699164345405,1.326218202164846,0.9385113268608414,5,0.006934812760055479,0.46740638002773927,25.51955387979858,0.09322033898305085,0.008368200836820083,0.0,16,2346016,combined_12_priority_uniform
0.9860724233983287,0.013927576601671309,1.369675646250139,0.9484512251502542,5,0.0027739251040221915,0.4576976421636616,25.18587100155517,0.03418803418803419,0.00425531914893617,0.0,17,2346017,combined_12_priority_uniform
0.985632183908046,0.014367816091954023,0.9045286477099549,0.9239482200647249,4,0.0,0.3314840499306519,24.752596990049764,0.035398230088495575,0.004484304932735426,0.0,18,2346018,combined_12_priority_uniform
0.9914285714285714,0.008571428571428572,0.9840117661713914,0.9398982894128525,4,0.0,0.3606102635228849,25.0047951038636,0.03,0.0,0.0,19,2346019,combined_12_priority_uniform
0.9721448467966574,0.027855153203342618,1.4222073620618922,0.9536523347202958,5,0.0013869625520110957,0.4854368932038835,25.701556916695225,0.06930693069306931,0.012048192771084338,0.0,20,2346020,combined_12_priority_uniform
0.975,0.025,1.3487673018481772,0.958159963014332,4,0.0,0.46601941747572817,25.66907835890972,0.03361344537815126,0.02145922746781116,0.0,21,2346021,combined_12_priority_uniform
0.9830985915492958,0.016901408450704224,1.1478070987929652,0.9463707813222377,4,0.0,0.39805825242718446,25.1779674685456,0.046875,0.0,0.0,22,2346022,combined_12_priority_uniform
0.9887323943661972,0.011267605633802818,0.954751901852296,0.9416319926028663,4,0.0,0.361997226074896,24.850699181839758,0.037383177570093455,0.0,0.0,23,2346023,combined_12_priority_uniform
0.9585635359116023,0.04143646408839779,1.2952694941761642,0.9444059177068885,4,0.0,0.47572815533980584,25.41169849375506,0.08943089430894309,0.017467248908296942,0.0,24,2346024,combined_12_priority_uniform
0.9743589743589743,0.02564102564102564,0.9396222732153022,0.9238326398520572,4,0.0,0.34257975034674065,25.019787516969643,0.045871559633027525,0.01694915254237288,0.0,25,2346025,combined_12_priority_uniform
0.9858757062146892,0.014124293785310734,1.0488816329179644,0.9396671289875174,4,0.0,0.34119278779472956,25.08000750662353,0.024193548387096774,0.00904977375565611,0.0,26,2346026,combined_12_priority_uniform
0.969187675070028,0.03081232492997199,0.8603002166211189,0.9322699953767914,4,0.0,0.3606102635228849,24.84644393021248,0.08849557522123894,0.004273504273504274,0.0,27,2346027,combined_12_priority_uniform
0.9513513513513514,0.04864864864864865,1.431219281114438,0.9635922330097088,5,0.004160887656033287,0.5533980582524272,25.80261617121153,0.1322314049586777,0.008368200836820083,0.0,28,2346028,combined_12_priority_uniform
0.9721448467966574,0.027855153203342618,1.392642393862129,0.9496070272769301,5,0.005547850208044383,0.47018030513176146,25.616792629006053,0.06862745098039216,0.012145748987854251,0.0,29,2346029,combined_12_priority_uniform
