admission_rate,rejection_rate,avg_waiting_time,avg_bed_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_length_of_stay,rejection_rate_low,rejection_rate_medium,rejection_rate_high,replication,seed,scenario
0.9155313351498637,0.08446866485013624,2.475921281202459,0.9104253351826167,5,0.04576976421636616,0.5381414701803051,26.657238780579117,0.07692307692307693,0.08641975308641975,0.14285714285714285,0,2446000,stress_12_fifo_exp
0.896457765667575,0.10354223433242507,2.024663637526028,0.8617660656495607,5,0.08044382801664356,0.42163661581137307,25.251781581387295,0.05925925925925926,0.12831858407079647,0.16666666666666666,1,2446001,stress_12_fifo_exp
0.9155672823218998,0.08443271767810026,2.434664313205054,0.9299583911234397,5,0.04854368932038835,0.5020804438280166,26.26327745624648,0.09917355371900827,0.06827309236947791,0.3333333333333333,2,2446002,stress_12_fifo_exp
0.9478260869565217,0.05217391304347826,1.9887543651571438,0.8675450762829403,5,0.036061026352288486,0.40499306518723993,25.639055775924692,0.032,0.06666666666666667,0.0,3,2446003,stress_12_fifo_exp
0.8700980392156863,0.12990196078431374,3.2900784214116694,0.9461396208969024,5,0.07766990291262135,0.6463245492371706,27.18822221531511,0.11510791366906475,0.14396887159533073,0.0,4,2446004,stress_12_fifo_exp
0.9342465753424658,0.06575342465753424,2.2515699551634283,0.9077669902912622,5,0.03744798890429958,0.4507628294036061,26.099998117908314,0.032520325203252036,0.0811965811965812,0.125,5,2446005,stress_12_fifo_exp
0.9180790960451978,0.08192090395480225,2.287823729302472,0.8684697179842812,5,0.049930651872399444,0.44660194174757284,25.976990383576542,0.0603448275862069,0.09090909090909091,0.14285714285714285,6,2446006,stress_12_fifo_exp
0.9146005509641874,0.08539944903581267,2.0000744869821494,0.8856911696717521,5,0.05825242718446602,0.39805825242718446,25.866815304871366,0.05504587155963303,0.10204081632653061,0.0,7,2446007,stress_12_fifo_exp
0.9567723342939481,0.043227665706051875,1.6206246515855,0.8663892741562644,5,0.024965325936199722,0.34257975034674065,25.123364551684325,0.025,0.04954954954954955,0.2,8,2446008,stress_12_fifo_exp
0.9341317365269461,0.0658682634730539,1.5184889345445578,0.8410772075820621,5,0.04299583911234397,0.2871012482662968,25.56647270910691,0.04716981132075472,0.07623318385650224,0.0,9,2446009,stress_12_fifo_exp
0.9217877094972067,0.0782122905027933,2.0927031405138097,0.8914701803051318,5,0.04299583911234397,0.40083217753120665,26.095230065874645,0.07017543859649122,0.07627118644067797,0.25,10,2446010,stress_12_fifo_exp
0.939209726443769,0.060790273556231005,1.953247288123147,0.8391123439667129,5,0.03744798890429958,0.332871012482663,26.323443003353816,0.08181818181818182,0.052884615384615384,0.0,11,2446011,stress_12_fifo_exp
0.8983516483516484,0.10164835164835165,2.610371112459765,0.879796578825705,5,0.049930651872399444,0.4854368932038835,26.382869364283053,0.072,0.11158798283261803,0.3333333333333333,12,2446012,stress_12_fifo_exp
0.9159891598915989,0.08401084010840108,2.283726029736778,0.9254507628294036,5,0.05131761442441054,0.44660194174757284,26.434675122276165,0.05982905982905983,0.0860655737704918,0.375,13,2446013,stress_12_fifo_exp
0.9467787114845938,0.05322128851540616,2.0832877924975755,0.9104253351826167,5,0.024965325936199722,0.44937586685159503,26.16201674367398,0.09243697478991597,0.034334763948497854,0.0,14,2446014,stress_12_fifo_exp
0.9636363636363636,0.03636363636363636,1.423757379426305,0.8593388811835414,5,0.018030513176144243,0.2857142857142857,25.3730209568402,0.019230769230769232,0.0410958904109589,0.14285714285714285,15,2446015,stress_12_fifo_exp
0.943089430894309,0.056910569105691054,2.0972927321170327,0.9186315302820157,5,0.04160887656033287,0.47572815533980584,25.601107108641674,0.029411764705882353,0.06926406926406926,0.5,16,2446016,stress_12_fifo_exp
0.8865435356200527,0.11345646437994723,2.3105164652163315,0.9012944983818769,5,0.0638002773925104,0.4368932038834951,26.17523384427842,0.06779661016949153,0.132,0.18181818181818182,17,2446017,stress_12_fifo_exp
0.9246376811594202,0.07536231884057971,2.054793857500493,0.8888118354137771,5,0.036061026352288486,0.4160887656033287,26.66265860091243,0.06796116504854369,0.07792207792207792,0.09090909090909091,18,2446018,stress_12_fifo_exp
0.9378531073446328,0.062146892655367235,2.0872694626192847,0.9121590383726307,5,0.03744798890429958,0.4507628294036061,26.304387879275467,0.08547008547008547,0.039647577092511016,0.3,19,2446019,stress_12_fifo_exp
0.9259259259259259,0.07407407407407407,1.4999442116297803,0.8730929264909847,5,0.030513176144244106,0.34674063800277394,25.203722493940962,0.04,0.09090909090909091,0.0,20,2446020,stress_12_fifo_exp
0.8927613941018767,0.10723860589812333,2.67667621133759,0.894244105409154,5,0.052704576976421634,0.49653259361997226,26.69528721710212,0.13333333333333333,0.0942622950819672,0.1111111111111111,21,2446021,stress_12_fifo_exp
0.8849315068493151,0.11506849315068493,2.3118300988825475,0.869047619047619,5,0.06657420249653259,0.47572815533980584,26.328547616405075,0.11538461538461539,0.11372549019607843,0.16666666666666666,22,2446022,stress_12_fifo_exp
0.9367816091954023,0.06321839080459771,1.867203075697978,0.8684697179842812,5,0.044382801664355064,0.34951456310679613,25.422326533320827,0.02912621359223301,0.07851239669421488,0.0,23,2446023,stress_12_fifo_exp
0.9488636363636364,0.05113636363636364,1.760865108398848,0.8815302820157188,5,0.02912621359223301,0.37725381414701803,25.32643871766958,0.03225806451612903,0.0625,0.0,24,2446024,stress_12_fifo_exp
0.9436619718309859,0.056338028169014086,2.0420507584152707,0.9040684234858992,5,0.027739251040221916,0.420249653259362,25.999642581189114,0.04310344827586207,0.06437768240343347,0.0,25,2446025,stress_12_fifo_exp
0.9293478260869565,0.07065217391304347,2.7015504917023367,0.9316920943134536,5,0.07073509015256588,0.5339805825242718,26.900462934975653,0.05263157894736842,0.08333333333333333,0.0,26,2446026,stress_12_fifo_exp
0.8938547486033519,0.10614525139664804,2.896474154393832,0.8785251964863615,5,0.07489597780859916,0.5325936199722607,27.318640707473083,0.08256880733944955,0.11618257261410789,0.125,27,2446027,stress_12_fifo_exp
0.9314285714285714,0.06857142857142857,2.264757746059225,0.881183541377716,5,0.04299583911234397,0.4535367545076283,26.37310163984811,0.04,0.08636363636363636,0.0,28,2446028,stress_12_fifo_exp
0.9275766016713092,0.07242339832869081,2.1590826079549945,0.9040684234858992,5,0.047156726768377254,0.44382801664355065,26.3994227813918,0.025423728813559324,0.09787234042553192,0.0,29,2446029,stress_12_fifo_exp
