admission_rate,rejection_rate,avg_waiting_time,avg_bed_utilization,peak_queue_length,pct_time_queue_full,pct_time_under_pressure,avg_length_of_stay,rejection_rate_low,rejection_rate_medium,rejection_rate_high,replication,seed,scenario
0.9667590027700831,0.0332409972299169,2.148066873167529,0.9416319926028663,5,0.019417475728155338,0.49653259361997226,26.141843869405395,0.05357142857142857,0.024691358024691357,0.0,0,2146000,cap_12
0.980225988700565,0.01977401129943503,1.969358687899777,0.9414008321775312,5,0.012482662968099861,0.4840499306518724,26.15072712109117,0.0,0.029288702928870293,0.0,1,2146001,cap_12
0.9721448467966574,0.027855153203342618,2.2757763516903315,0.9504160887656034,5,0.024965325936199722,0.5325936199722607,26.58732116601651,0.008771929824561403,0.029661016949152543,0.2222222222222222,2,2146002,cap_12
0.9731903485254692,0.02680965147453083,3.017341656850078,0.9672907998150717,5,0.030513176144244106,0.6823855755894591,26.851211191974365,0.024793388429752067,0.024793388429752067,0.1,3,2146003,cap_12
0.9917582417582418,0.008241758241758242,2.632133092549433,0.9607027276930188,5,0.0013869625520110957,0.6227461858529819,26.246130261919813,0.0,0.004081632653061225,0.3333333333333333,4,2146004,cap_12
0.9782608695652174,0.021739130434782608,2.3287132738548615,0.9526121128062874,5,0.013869625520110958,0.5977808599167822,26.021275769864094,0.018018018018018018,0.020080321285140562,0.125,5,2146005,cap_12
0.9943502824858758,0.005649717514124294,2.502123865137826,0.9588534442903374,5,0.011095700416088766,0.6144244105409153,26.55661305520083,0.0,0.0045045045045045045,0.125,6,2146006,cap_12
0.994475138121547,0.0055248618784530384,2.520313938548793,0.9648636153490523,5,0.008321775312066574,0.651872399445215,26.330641288489822,0.014598540145985401,0.0,0.0,7,2146007,cap_12
0.9753424657534246,0.024657534246575342,2.9054990645123877,0.9656726768377254,5,0.027739251040221916,0.6560332871012483,27.183218951558096,0.024793388429752067,0.025210084033613446,0.0,8,2146008,cap_12
0.9972222222222222,0.002777777777777778,2.2179539497199907,0.9622052704576977,5,0.0027739251040221915,0.5811373092926491,25.996221090306005,0.0,0.0043859649122807015,0.0,9,2146009,cap_12
0.9944903581267218,0.005509641873278237,3.163024430386745,0.9631299121590383,5,0.012482662968099861,0.7142857142857143,26.959568800027547,0.007936507936507936,0.004424778761061947,0.0,10,2146010,cap_12
0.9916201117318436,0.008379888268156424,2.0884606083872734,0.9535367545076283,5,0.006934812760055479,0.5409153952843273,25.91496126740013,0.0,0.013452914798206279,0.0,11,2146011,cap_12
0.9777777777777777,0.022222222222222223,2.89145652515862,0.9639389736477115,5,0.04022191400832178,0.6477115117891817,27.17633294487068,0.00909090909090909,0.029166666666666667,0.0,12,2146012,cap_12
0.9863013698630136,0.0136986301369863,3.1466555635767617,0.9723763291724458,5,0.019417475728155338,0.7350901525658807,27.1266997312897,0.017094017094017096,0.0125,0.0,13,2146013,cap_12
0.9863013698630136,0.0136986301369863,2.9793435699431345,0.9750346740638003,5,0.013869625520110958,0.6893203883495146,27.128318816919702,0.017241379310344827,0.008298755186721992,0.125,14,2146014,cap_12
0.9914772727272727,0.008522727272727272,2.303214685899751,0.9656726768377254,5,0.005547850208044383,0.5977808599167822,26.806870667297076,0.0,0.012396694214876033,0.0,15,2146015,cap_12
1.0,0.0,1.6606709760928888,0.9492602866389275,5,0.0027739251040221915,0.43411927877947293,25.259200989169276,0.0,0.0,0.0,16,2146016,cap_12
0.9491978609625669,0.05080213903743316,3.8518399805990886,0.9733009708737864,5,0.049930651872399444,0.7947295423023578,28.325267109907276,0.05714285714285714,0.04580152671755725,0.14285714285714285,17,2146017,cap_12
0.9832869080779945,0.016713091922005572,2.1374705348078806,0.9475265834489135,5,0.005547850208044383,0.521497919556172,26.166016803748033,0.009523809523809525,0.020161290322580645,0.0,18,2146018,cap_12
0.9860724233983287,0.013927576601671309,2.165751550364902,0.9467175219602403,5,0.018030513176144243,0.5117891816920943,25.941513499246994,0.016666666666666666,0.012987012987012988,0.0,19,2146019,cap_12
0.9886685552407932,0.0113314447592068,2.2912574209289502,0.9555016181229773,5,0.008321775312066574,0.5880721220527045,26.599997202434132,0.018691588785046728,0.004219409282700422,0.1111111111111111,20,2146020,cap_12
0.9971988795518207,0.0028011204481792717,1.5565914511690748,0.955617198335645,4,0.0,0.47434119278779474,25.47734298433595,0.0,0.004098360655737705,0.0,21,2146021,cap_12
0.9699453551912568,0.030054644808743168,2.0667473273065915,0.9550392972723069,5,0.019417475728155338,0.536754507628294,26.128511162175386,0.008130081300813009,0.0379746835443038,0.16666666666666666,22,2146022,cap_12
0.989010989010989,0.01098901098901099,2.551076421010283,0.9674063800277393,5,0.012482662968099861,0.6185852981969486,26.579515961849353,0.0,0.016666666666666666,0.0,23,2146023,cap_12
